"dateMid","reg","semaine","dateDeliss","nom_reg","nb_pos.x","nb_crib.x","tx_crib.x","nb_A0.x","nb_A1.x","tx_A1.x","nb_C0.x","nb_C1.x","tx_C1.x","nb_D0","nb_D1","tx_D1","nb_A0C0","nb_A01C01","tx_A0C0","nb_A0.dl.x","nb_A1.dl.x","nb_C0.dl.x","nb_C1.dl.x","nb_D0.dl","nb_D1.dl","nb_A0C0.dl","nb_A01C01.dl","nb_crib.y","nb_pos.y","tx_crib.y","nb_A0.y","nb_A1.y","tx_A1.y","nb_B0","nb_B1","tx_B1","nb_C0.y","nb_C1.y","tx_C1.y","nb_A0.dl.y","nb_A1.dl.y","nb_B0.dl","nb_B1.dl","nb_C0.dl.y","nb_C1.dl.y","date1","date2","time","nb_crib","nb_pos","nb_A0","nb_A1","nb_C0","nb_C1","nb_A0.dl","nb_A1.dl","nb_C0.dl","nb_C1.dl","jour","P_f","P_h","P","T_f","T_h","T","cl_age90","pop","reg_name"
2021-12-10,"4","2021-12-07-2021-12-13",2021-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3021,4262,70.9,2587,1,0,2580,8,0.3,52,2536,98,688,0,684,4,16,672,2021-12-07,2021-12-13,190,3021,4262,2587,1,52,2536,688,0,16,672,"2021-12-10",362,281,645,5800,4785,10647,0,859959,"La Réunion"
2021-12-10,"44","2021-12-07-2021-12-13",2021-12-13,"Grand Est",33920,13906,41,12553,158,1.24,275,12514,97.85,884,27,2.96,268,12698,2.11,2908,52,93,2865,276,11,87,2955,9409,33928,27.7,8472,7,0.1,8405,72,0.8,306,8198,96.4,1899,1,1892,7,69,1828,2021-12-07,2021-12-13,190,23315,33920,21025,165,581,20712,4807,53,162,4693,"2021-12-10",2122,1914,4062,41076,36175,77812,0,5511747,"Grand Est"
2021-12-10,"5","2021-12-07-2021-12-13",2021-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-07,2021-12-13,190,0,0,0,0,0,0,0,0,0,0,"2021-12-10",0,0,0,3,5,8,0,5997,NA
2021-12-10,"52","2021-12-07-2021-12-13",2021-12-13,"Pays de la Loire",18634,5060,27.15,4241,1,0.02,212,4040,95.01,81,4,4.71,211,4239,4.98,867,0,34,835,14,2,34,866,4936,18607,26.5,4450,3,0.1,4418,32,0.7,288,4320,93.8,874,1,865,8,113,791,2021-12-07,2021-12-13,190,9996,18634,8691,4,500,8360,1741,1,147,1626,"2021-12-10",1169,1092,2275,24417,22029,46708,0,3801797,"Pays de la Loire"
2021-12-10,"53","2021-12-07-2021-12-13",2021-12-13,"Bretagne",11990,2239,18.67,2100,4,0.19,107,2012,94.95,126,22,14.86,97,2101,4.62,450,0,34,419,20,8,34,449,5643,11980,47.1,4760,8,0.2,4749,15,0.3,134,5014,97.4,1122,3,1114,7,50,1138,2021-12-07,2021-12-13,190,7882,11990,6860,12,241,7026,1572,3,84,1557,"2021-12-10",813,734,1597,19178,16021,36329,0,3340379,"Bretagne"
2021-12-10,"6","2021-12-07-2021-12-13",2021-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,108,36.1,35,0,0,35,0,0,0,35,100,8,0,8,0,0,8,2021-12-07,2021-12-13,190,39,108,35,0,0,35,8,0,0,8,"2021-12-10",8,6,14,699,716,1419,0,279471,"Mayotte"
2021-12-10,"7","2021-12-07-2021-12-13",2021-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,4.8,1,0,0,1,0,0,0,1,100,1,0,1,0,0,1,2021-12-07,2021-12-13,190,1,21,1,0,0,1,1,0,0,1,"2021-12-10",1,1,2,127,158,289,0,9961,NA
2021-12-10,"75","2021-12-07-2021-12-13",2021-12-13,"Nouvelle-Aquitaine",32873,8038,24.45,7268,0,0,226,7060,96.9,340,9,2.58,225,7264,3.1,1647,0,61,1586,46,0,61,1646,11817,32794,36,10816,5,0,10719,99,0.9,436,10423,96,2145,0,2117,24,82,2058,2021-12-07,2021-12-13,190,19855,32873,18084,5,662,17483,3792,0,143,3644,"2021-12-10",2113,1906,4051,39941,34724,74990,0,5999982,"Nouvelle-Aquitaine"
2021-12-10,"76","2021-12-07-2021-12-13",2021-12-13,"Occitanie",44757,8206,18.33,7396,1,0.01,130,7273,98.24,634,17,2.61,127,7394,1.72,2404,0,72,2333,89,3,71,2404,15395,44726,34.4,12801,4,0,12692,112,0.9,313,12401,97.5,2148,0,2102,22,56,2034,2021-12-07,2021-12-13,190,23601,44757,20197,5,443,19674,4552,0,128,4367,"2021-12-10",2876,2483,5411,47605,40292,88858,0,5924858,"Occitanie"
2021-12-10,"8","2021-12-07-2021-12-13",2021-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-07,2021-12-13,190,0,21,0,0,0,0,0,0,0,0,"2021-12-10",4,2,6,205,147,379,0,35334,NA
2021-12-10,"84","2021-12-07-2021-12-13",2021-12-13,"Auvergne-Rhône-Alpes",67913,12957,19.08,12277,11,0.09,378,11956,96.94,3625,34,0.93,370,12285,3.01,3013,0,149,2872,784,12,147,3013,21494,67848,31.7,19469,5,0,19370,102,0.5,436,19644,97.8,4358,0,4329,26,114,4376,2021-12-07,2021-12-13,190,34451,67913,31746,16,814,31600,7371,0,263,7248,"2021-12-10",4453,4095,8734,61965,55288,118692,0,8032377,"Auvergne-Rhône-Alpes"
2021-12-10,"93","2021-12-07-2021-12-13",2021-12-13,"Provence-Alpes-Côte d'Azur",52283,15403,29.46,13484,4,0.03,301,13314,97.79,133,14,9.52,297,13488,2.2,4101,1,133,4007,30,8,133,4102,10277,52194,19.7,9413,5,0.1,9382,29,0.3,230,9671,97.7,1417,1,1413,1,23,1508,2021-12-07,2021-12-13,190,25680,52283,22897,9,531,22985,5518,2,156,5515,"2021-12-10",3355,2785,6213,46858,40225,88336,0,5055651,"Provence-Alpes-Côte d'Azur"
2021-12-10,"94","2021-12-07-2021-12-13",2021-12-13,"Corse",2860,1271,44.44,1033,0,0,119,915,88.49,89,19,17.59,119,1030,11.55,254,0,39,215,22,11,39,253,439,2853,15.4,390,0,0,389,1,0.3,4,421,99.1,87,0,86,1,4,92,2021-12-07,2021-12-13,190,1710,2860,1423,0,123,1336,341,0,43,307,"2021-12-10",207,164,379,3149,2697,5899,0,344679,"Corse"
2021-12-11,"<NA>","2021-12-08-2021-12-14",2021-12-14,"Inconnu",7859,155,1.97,134,0,0,6,133,95.68,0,0,0,6,134,4.48,41,0,1,45,0,0,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-08,2021-12-14,191,155,7859,134,0,6,133,41,0,1,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11,"01","2021-12-08-2021-12-14",2021-12-14,"Guadeloupe",211,40,18.96,33,0,0,2,31,93.94,11,0,0,2,33,6.06,8,0,1,7,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-08,2021-12-14,191,40,211,33,0,2,31,8,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11,"02","2021-12-08-2021-12-14",2021-12-14,"Martinique",726,171,23.55,143,0,0,14,129,90.21,2,1,33.33,14,143,9.79,37,0,6,31,0,1,6,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-08,2021-12-14,191,171,726,143,0,14,129,37,0,6,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11,"03","2021-12-08-2021-12-14",2021-12-14,"Guyane",407,192,47.17,179,0,0,3,176,98.32,0,0,0,3,179,1.68,32,0,0,32,0,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-08,2021-12-14,191,192,407,179,0,3,176,32,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11,"04","2021-12-08-2021-12-14",2021-12-14,"La Réunion",4536,75,1.65,63,0,0,9,54,85.71,7,1,12.5,9,63,14.29,17,0,2,15,3,0,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-08,2021-12-14,191,75,4536,63,0,9,54,17,0,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11,"05","2021-12-08-2021-12-14",2021-12-14,"Saint-Pierre-et-Miquelon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-08,2021-12-14,191,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11,"06","2021-12-08-2021-12-14",2021-12-14,"Mayotte",111,4,3.6,3,0,0,3,0,0,0,0,0,3,3,100,3,0,3,0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-08,2021-12-14,191,4,111,3,0,3,0,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11,"07","2021-12-08-2021-12-14",2021-12-14,"Saint-Barthélemy",28,5,17.86,5,0,0,1,4,80,0,0,0,1,5,20,2,0,1,1,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-08,2021-12-14,191,5,28,5,0,1,4,2,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11,"08","2021-12-08-2021-12-14",2021-12-14,"Saint-Martin",26,14,53.85,13,0,0,7,6,46.15,0,0,0,7,13,53.85,3,0,1,2,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-08,2021-12-14,191,14,26,13,0,7,6,3,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11,"1","2021-12-08-2021-12-14",2021-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,215,7,14,0,0,14,0,0,0,14,100,2,0,3,0,0,2,2021-12-08,2021-12-14,191,15,215,14,0,0,14,2,0,0,2,"2021-12-11",14,10,27,1328,757,2490,0,376879,"Guadeloupe"
2021-12-11,"11","2021-12-08-2021-12-14",2021-12-14,"Ile-de-France",84977,23546,27.71,20274,13,0.06,2792,17646,86.34,1197,478,28.54,2756,20247,13.61,3877,0,983,2911,202,156,972,3869,13849,84768,16.3,11844,12,0.1,11610,232,2,1198,11501,90.6,2215,0,2155,42,471,2018,2021-12-08,2021-12-14,191,37395,84977,32118,25,3990,29147,6092,0,1454,4929,"2021-12-11",3815,3369,7420,85017,74839,166513,0,12278210,"Île-de-France"
2021-12-11,"2","2021-12-08-2021-12-14",2021-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,718,11.4,73,0,0,73,0,0,0,74,100,9,0,9,0,0,8,2021-12-08,2021-12-14,191,82,718,73,0,0,74,9,0,0,8,"2021-12-11",39,33,73,2339,2330,4700,0,358749,"Martinique"
2021-12-11,"24","2021-12-08-2021-12-14",2021-12-14,"Centre-Val de Loire",11049,1913,17.31,1723,0,0,208,1516,87.94,172,22,11.34,208,1718,12.11,347,0,52,298,26,7,52,347,4058,11044,36.7,3077,7,0.2,3014,38,1.2,134,3095,95.9,556,2,552,9,29,540,2021-12-08,2021-12-14,191,5971,11049,4800,7,342,4611,903,2,81,838,"2021-12-11",461,438,905,9261,8703,18137,0,2559073,"Centre-Val de Loire"
2021-12-11,"27","2021-12-08-2021-12-14",2021-12-14,"Bourgogne-Franche-Comté",18571,4394,23.66,4031,0,0,273,3773,93.25,150,9,5.66,271,4027,6.73,702,0,82,622,20,3,82,702,7132,18591,38.4,6549,6,0.1,6405,135,2.1,153,6447,97.7,1070,0,1046,21,27,1064,2021-12-08,2021-12-14,191,11526,18571,10580,6,426,10220,1772,0,109,1686,"2021-12-11",874,769,1657,13302,12136,25627,0,2783039,"Bourgogne-Franche-Comté"
2021-12-11,"28","2021-12-08-2021-12-14",2021-12-14,"Normandie",12211,4757,38.96,3571,2,0.06,320,3281,91.11,1002,89,8.16,320,3570,8.96,656,0,109,550,186,31,109,656,2029,12178,16.7,1775,5,0.3,1767,9,0.5,115,1746,93.8,359,0,357,1,28,339,2021-12-08,2021-12-14,191,6786,12211,5346,7,435,5027,1015,0,137,889,"2021-12-11",513,459,994,12179,10704,23374,0,3303500,"Normandie"
2021-12-11,"3","2021-12-08-2021-12-14",2021-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,407,4.4,13,0,0,13,0,0,0,13,100,3,0,3,0,0,3,2021-12-08,2021-12-14,191,18,407,13,0,0,13,3,0,0,3,"2021-12-11",15,4,19,803,958,1808,0,290691,"Guyane"
2021-12-11,"32","2021-12-08-2021-12-14",2021-12-14,"Hauts-de-France",34589,7385,21.35,6314,10,0.16,441,6046,93.2,449,79,14.96,391,6280,6.23,2019,2,228,1905,303,37,187,1990,13358,34556,38.7,12163,10,0.1,12634,20,0.2,318,12255,97.5,1112,1,1102,5,47,1092,2021-12-08,2021-12-14,191,20743,34589,18477,20,759,18301,3131,3,275,2997,"2021-12-11",1619,1372,3047,29654,26313,57567,0,5962662,"Hauts-de-France"
2021-12-11,"4","2021-12-08-2021-12-14",2021-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3126,4521,69.1,2688,0,0,2678,10,0.4,63,2625,97.7,514,0,512,2,17,497,2021-12-08,2021-12-14,191,3126,4521,2688,0,63,2625,514,0,17,497,"2021-12-11",192,176,370,4193,3557,7798,0,859959,"La Réunion"
2021-12-11,"44","2021-12-08-2021-12-14",2021-12-14,"Grand Est",33723,14082,41.76,12634,199,1.55,398,12492,96.91,987,28,2.76,380,12816,2.97,2341,78,154,2259,242,5,143,2413,9063,33736,26.9,8137,8,0.1,8076,69,0.8,308,7863,96.2,1225,3,1220,10,62,1184,2021-12-08,2021-12-14,191,23145,33723,20771,207,706,20355,3566,81,216,3443,"2021-12-11",1419,1290,2724,31203,28774,60531,0,5511747,"Grand Est"
2021-12-11,"5","2021-12-08-2021-12-14",2021-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-08,2021-12-14,191,0,0,0,0,0,0,0,0,0,0,"2021-12-11",0,0,0,3,2,6,0,5997,NA
2021-12-11,"52","2021-12-08-2021-12-14",2021-12-14,"Pays de la Loire",18613,5256,28.24,4360,1,0.02,232,4139,94.69,72,14,16.28,231,4358,5.3,729,0,64,666,15,10,64,729,4815,18589,25.9,4335,3,0.1,4300,35,0.8,367,4128,91.8,784,0,777,6,115,701,2021-12-08,2021-12-14,191,10071,18613,8695,4,599,8267,1513,0,179,1367,"2021-12-11",780,738,1534,16498,15451,32165,0,3801797,"Pays de la Loire"
2021-12-11,"53","2021-12-08-2021-12-14",2021-12-14,"Bretagne",12167,2297,18.88,2140,4,0.19,121,2039,94.4,112,26,18.84,111,2141,5.18,405,1,27,380,11,7,27,406,5723,12160,47.1,4792,9,0.2,4773,19,0.4,169,5018,96.7,858,2,849,7,58,866,2021-12-08,2021-12-14,191,8020,12167,6932,13,290,7057,1263,3,85,1246,"2021-12-11",587,497,1135,13202,11410,25782,0,3340379,"Bretagne"
2021-12-11,"6","2021-12-08-2021-12-14",2021-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,107,38.3,37,0,0,37,0,0,3,34,91.9,7,0,7,0,3,4,2021-12-08,2021-12-14,191,41,107,37,0,3,34,7,0,3,4,"2021-12-11",5,6,11,792,732,1527,0,279471,"Mayotte"
2021-12-11,"7","2021-12-08-2021-12-14",2021-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,26,3.8,1,0,0,1,0,0,0,1,100,0,0,0,0,0,0,2021-12-08,2021-12-14,191,1,26,1,0,0,1,0,0,0,0,"2021-12-11",1,2,3,109,151,261,0,9961,NA
2021-12-11,"75","2021-12-08-2021-12-14",2021-12-14,"Nouvelle-Aquitaine",32168,8354,25.97,7531,1,0.01,274,7273,96.37,347,11,3.07,271,7528,3.6,1516,1,70,1452,62,3,68,1517,11033,32085,34.4,10143,5,0,10050,95,0.9,467,9721,95.4,1666,1,1655,19,119,1573,2021-12-08,2021-12-14,191,19387,32168,17674,6,741,16994,3182,2,189,3025,"2021-12-11",1303,1209,2532,26859,24095,51260,0,5999982,"Nouvelle-Aquitaine"
2021-12-11,"76","2021-12-08-2021-12-14",2021-12-14,"Occitanie",45094,9471,21,8406,1,0.01,223,8191,97.35,634,20,3.06,220,8404,2.62,1946,0,98,1849,83,5,98,1945,14124,45055,31.3,11859,2,0,11748,112,0.9,287,11481,97.6,1496,0,1509,16,35,1479,2021-12-08,2021-12-14,191,23595,45094,20265,3,510,19672,3442,0,133,3328,"2021-12-11",1885,1633,3582,32666,29824,63489,0,5924858,"Occitanie"
2021-12-11,"8","2021-12-08-2021-12-14",2021-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,4,1,0,0,1,0,0,0,1,100,1,0,1,0,0,1,2021-12-08,2021-12-14,191,1,25,1,0,0,1,1,0,0,1,"2021-12-11",0,0,0,171,141,340,0,35334,NA
2021-12-11,"84","2021-12-08-2021-12-14",2021-12-14,"Auvergne-Rhône-Alpes",68749,13643,19.84,12922,8,0.06,590,12391,95.45,3497,52,1.47,578,12927,4.47,2745,2,231,2531,615,20,227,2747,20862,68693,30.4,18863,7,0,18770,100,0.5,463,19024,97.6,3010,4,3000,17,113,3025,2021-12-08,2021-12-14,191,34505,68749,31785,15,1053,31415,5755,6,344,5556,"2021-12-11",2811,2583,5506,43461,39203,84013,0,8032377,"Auvergne-Rhône-Alpes"
2021-12-11,"93","2021-12-08-2021-12-14",2021-12-14,"Provence-Alpes-Côte d'Azur",54074,18014,33.31,15844,8,0.05,443,15660,97.25,144,20,12.2,435,15852,2.74,4236,4,170,4203,36,9,166,4240,8279,53974,15.3,7594,3,0,7561,25,0.3,206,7788,97.4,300,0,296,0,23,276,2021-12-08,2021-12-14,191,26293,54074,23438,11,649,23448,4536,4,193,4479,"2021-12-11",2326,2010,4391,36297,32499,70253,0,5055651,"Provence-Alpes-Côte d'Azur"
2021-12-11,"94","2021-12-08-2021-12-14",2021-12-14,"Corse",2898,1361,46.96,1105,0,0,144,966,87.03,86,23,21.1,144,1101,13.08,225,0,43,186,11,4,43,224,388,2890,13.4,348,0,0,347,1,0.3,8,368,97.9,14,0,14,0,4,10,2021-12-08,2021-12-14,191,1749,2898,1453,0,152,1334,239,0,47,196,"2021-12-11",117,103,222,2675,2301,5005,0,344679,"Corse"
2021-12-12,"<NA>","2021-12-09-2021-12-15",2021-12-15,"Inconnu",8124,192,2.36,166,0,0,9,167,94.89,1,0,0,9,166,5.42,42,0,3,44,1,0,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-09,2021-12-15,192,192,8124,166,0,9,167,42,0,3,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12,"01","2021-12-09-2021-12-15",2021-12-15,"Guadeloupe",213,41,19.25,34,0,0,4,30,88.24,10,0,0,4,34,11.76,5,0,2,3,1,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-09,2021-12-15,192,41,213,34,0,4,30,5,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12,"02","2021-12-09-2021-12-15",2021-12-15,"Martinique",731,179,24.49,153,0,0,17,136,88.89,3,1,25,17,153,11.11,34,0,3,31,1,0,3,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-09,2021-12-15,192,179,731,153,0,17,136,34,0,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12,"03","2021-12-09-2021-12-15",2021-12-15,"Guyane",378,178,47.09,167,0,0,3,164,98.2,0,0,0,3,167,1.8,20,0,1,19,0,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-09,2021-12-15,192,178,378,167,0,3,164,20,0,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12,"04","2021-12-09-2021-12-15",2021-12-15,"La Réunion",4972,87,1.75,78,0,0,15,63,80.77,19,1,5,15,78,19.23,20,0,6,14,12,0,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-09,2021-12-15,192,87,4972,78,0,15,63,20,0,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12,"05","2021-12-09-2021-12-15",2021-12-15,"Saint-Pierre-et-Miquelon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-09,2021-12-15,192,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12,"06","2021-12-09-2021-12-15",2021-12-15,"Mayotte",117,5,4.27,4,0,0,4,0,0,0,0,0,4,4,100,1,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-09,2021-12-15,192,5,117,4,0,4,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12,"07","2021-12-09-2021-12-15",2021-12-15,"Saint-Barthélemy",31,6,19.35,6,0,0,1,5,83.33,0,0,0,1,6,16.67,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-09,2021-12-15,192,6,31,6,0,1,5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12,"08","2021-12-09-2021-12-15",2021-12-15,"Saint-Martin",29,16,55.17,15,0,0,7,8,53.33,0,0,0,7,15,46.67,3,0,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-09,2021-12-15,192,16,29,15,0,7,8,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12,"1","2021-12-09-2021-12-15",2021-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,217,6.9,14,0,0,14,0,0,1,13,92.9,1,0,1,0,1,0,2021-12-09,2021-12-15,192,15,217,14,0,1,13,1,0,1,0,"2021-12-12",1,3,4,498,253,975,0,376879,"Guadeloupe"
2021-12-12,"11","2021-12-09-2021-12-15",2021-12-15,"Ile-de-France",89298,24255,27.16,20911,10,0.05,3824,17243,81.85,1212,569,31.95,3767,20878,18.04,3903,2,1260,2677,158,129,1238,3896,14334,89035,16.1,12312,11,0.1,12078,232,1.9,1845,11291,86,2305,1,2258,38,726,1786,2021-12-09,2021-12-15,192,38589,89298,33223,21,5669,28534,6208,3,1986,4463,"2021-12-12",1363,1124,2596,26209,23044,51976,0,12278210,"Île-de-France"
2021-12-12,"2","2021-12-09-2021-12-15",2021-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,722,10.7,68,0,0,68,0,0,1,68,98.6,4,0,6,0,1,5,2021-12-09,2021-12-15,192,77,722,68,0,1,68,4,0,1,5,"2021-12-12",10,13,23,1262,1168,2443,0,358749,"Martinique"
2021-12-12,"24","2021-12-09-2021-12-15",2021-12-15,"Centre-Val de Loire",11043,1959,17.74,1754,0,0,230,1526,86.9,143,30,17.34,230,1751,13.14,308,0,63,246,15,12,63,308,4087,11030,37.1,3111,5,0.2,3058,43,1.4,162,3090,95,533,0,525,8,52,488,2021-12-09,2021-12-15,192,6046,11043,4865,5,392,4616,841,0,115,734,"2021-12-12",95,88,183,1545,1419,3008,0,2559073,"Centre-Val de Loire"
2021-12-12,"27","2021-12-09-2021-12-15",2021-12-15,"Bourgogne-Franche-Comté",18387,4721,25.68,4316,1,0.02,317,4031,92.71,151,7,4.43,315,4314,7.3,789,1,71,738,15,0,71,790,6772,18413,36.8,6226,4,0.1,6091,126,2,168,6094,97.3,886,0,860,25,41,846,2021-12-09,2021-12-15,192,11493,18387,10542,5,485,10125,1675,1,112,1584,"2021-12-12",135,136,272,2113,1927,4064,0,2783039,"Bourgogne-Franche-Comté"
2021-12-12,"28","2021-12-09-2021-12-15",2021-12-15,"Normandie",12443,4762,38.27,3581,0,0,406,3186,88.7,983,109,9.98,406,3575,11.36,625,0,120,502,117,26,120,622,2029,12419,16.3,1803,4,0.2,1796,8,0.4,137,1754,92.8,304,0,305,0,32,279,2021-12-09,2021-12-15,192,6791,12443,5384,4,543,4940,929,0,152,781,"2021-12-12",115,111,227,2259,2084,4374,0,3303500,"Normandie"
2021-12-12,"3","2021-12-09-2021-12-15",2021-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,377,5.3,15,0,0,15,0,0,1,14,93.3,7,0,7,0,1,6,2021-12-09,2021-12-15,192,20,377,15,0,1,14,7,0,1,6,"2021-12-12",1,2,3,125,140,267,0,290691,"Guyane"
2021-12-12,"32","2021-12-09-2021-12-15",2021-12-15,"Hauts-de-France",34766,8833,25.41,7395,10,0.14,624,7110,91.93,1528,169,9.96,548,7344,7.46,1756,0,199,1724,1090,93,173,1738,11942,34742,34.4,11014,12,0.1,11311,20,0.2,304,10959,97.3,1009,2,1002,2,54,977,2021-12-09,2021-12-15,192,20775,34766,18409,22,928,18069,2765,2,253,2701,"2021-12-12",558,435,1032,7840,6217,14884,0,5962662,"Hauts-de-France"
